fullVisitorId,avg_pageviews,subContinent_Northern America,avg_hits,bounces,transactionRevenue,trans_label
231734870139395424,2.0,0.0,2.0,0.0,0.0,0
475890674113757757,1.0,0.0,1.0,1.0,0.0,0
2015028727219898638,12.75,4.0,17.75,0.0,0.0,0
2127966788178181943,5.0,4.0,7.25,2.0,0.0,0
7714944809890124946,1.0,0.0,1.0,1.0,0.0,0
265407009607224105,6.0,0.0,7.0,0.0,0.0,0
8522525556820618799,13.0,1.0,13.0,0.0,0.0,0
2771826318815983611,1.0,0.0,1.0,1.0,0.0,0
2250505681169209683,18.5,0.0,20.5,0.0,18.46870871296295,1
209017365379542629,1.0,0.0,1.0,1.0,0.0,0
6594903832558387605,7.0,1.0,9.0,0.0,0.0,0
305747066774714666,7.0,0.0,12.0,0.0,0.0,0
5927240006332209136,7.0,0.0,7.0,0.0,0.0,0
6516658430972908614,7.0,0.0,7.0,0.0,0.0,0
1871033449055601340,2.4,0.0,3.4,3.0,0.0,0
7802294283399497904,23.0,0.0,34.0,0.0,0.0,0
3891435925201437628,2.333333333333333,0.0,2.333333333333333,2.0,0.0,0
2137111458155084784,1.0,1.0,1.0,1.0,0.0,0
8506494490632106455,1.0,0.0,1.0,1.0,0.0,0
1992702902550377596,3.0,0.0,3.0,0.0,0.0,0
7266806726446139319,1.0,0.0,1.0,1.0,0.0,0
3172896654122367675,2.0,0.0,2.0,0.0,0.0,0
6739968877904573768,2.0,0.0,4.0,0.0,0.0,0
1964766756511008629,1.0,0.0,1.0,1.0,0.0,0
1497411078724721378,1.0,0.0,1.0,1.0,0.0,0
7995630035552796781,1.0,0.0,1.0,1.0,0.0,0
6264083911121232948,3.0,0.0,3.0,0.0,0.0,0
954630169653759193,4.0,0.0,4.0,0.0,0.0,0
4134793405716305463,1.0,0.0,1.0,1.0,0.0,0
665165304123428107,1.0,1.0,1.0,1.0,0.0,0
7560588423310859852,3.0,0.0,3.0,0.0,0.0,0
1451769139593553359,1.0,0.0,1.0,1.0,0.0,0
3558890603577663509,1.0,0.0,1.0,1.0,0.0,0
4089857539337313222,1.0,0.0,1.0,1.0,0.0,0
3196453396175000554,7.0,1.0,7.0,0.0,0.0,0
192112268026960157,1.0,1.0,1.0,1.0,0.0,0
4068467525166942778,7.5,2.0,11.5,0.0,0.0,0
5609459054591326197,1.0,0.0,1.0,1.0,0.0,0
9949615919926198902,1.0,0.0,1.0,1.0,0.0,0
402208041087863460,1.0,0.0,1.0,1.0,0.0,0
6734099046998280071,1.0,0.0,1.0,1.0,0.0,0
3884446858737588789,9.0,0.0,10.0,0.0,0.0,0
2030241134065385685,1.0,1.0,1.0,1.0,0.0,0
84150664237223301,2.0,0.0,3.0,0.0,0.0,0
8834208006826182357,2.0,1.0,2.0,0.0,0.0,0
7411573628118850548,1.0,0.0,1.0,1.0,0.0,0
5102197310393911149,1.0,0.0,1.0,1.0,0.0,0
1435481380812389431,5.0,0.0,5.0,0.0,0.0,0
7436492989939968443,1.5,2.0,1.5,1.0,0.0,0
5537111321420769199,1.0,0.0,1.0,1.0,0.0,0
3413650749363660960,5.0,0.0,5.0,1.0,0.0,0
9220307951365473495,1.0,0.0,1.0,1.0,0.0,0
4195896325269043411,15.0,1.0,17.0,0.0,0.0,0
6921485784029497026,3.0,1.0,5.0,0.0,0.0,0
8010678731589240441,1.5,2.0,1.5,1.0,0.0,0
2992321898809508009,1.0,0.0,1.0,1.0,0.0,0
5650978773803889593,1.0,1.0,1.0,1.0,0.0,0
7202542550924538499,4.0,1.0,7.0,0.0,0.0,0
478973172210250190,13.5,2.0,16.5,0.0,0.0,0
2264274604469620484,1.0,1.0,1.0,1.0,0.0,0
5502919879104330904,1.0,0.0,1.0,1.0,0.0,0
1665911987343478471,7.0,1.0,10.0,0.0,0.0,0
2071746426448225476,2.0,0.0,2.0,0.0,0.0,0
9362181861916032125,8.5,2.0,11.5,1.0,0.0,0
6424598560725498047,9.0,1.0,13.0,0.0,0.0,0
8408741503451941297,2.0,1.0,5.0,0.0,0.0,0
2857318759785125975,4.0,1.0,4.0,0.0,0.0,0
6658486050923465212,30.0,1.0,44.0,0.0,0.0,0
2804559379023831483,1.0,0.0,1.0,1.0,0.0,0
6196226878507215604,5.0,0.0,5.0,0.0,0.0,0
8874032616678860636,5.0,0.0,6.0,0.0,0.0,0
3821131890314662635,1.0,0.0,1.0,1.0,0.0,0
7621493107125819353,12.0,1.0,13.0,0.0,0.0,0
3017048813197839854,4.0,0.0,4.0,0.0,0.0,0
6530581539716138495,6.0,0.0,7.0,0.0,0.0,0
8588029837365910476,1.0,0.0,1.0,1.0,0.0,0
2798418713579370115,2.0,1.0,3.0,0.0,0.0,0
176546172236411428,2.0,0.0,2.0,0.0,0.0,0
6008568822973575393,1.0,1.0,1.0,1.0,0.0,0
8813718268271552735,1.0,0.0,1.0,1.0,0.0,0
5936935829668241549,3.0,1.0,3.0,0.0,0.0,0
8461920363124816451,5.0,2.0,7.0,1.0,0.0,0
2995139897696390067,1.0,1.0,1.0,1.0,0.0,0
1706978610891450841,1.0,0.0,1.0,1.0,0.0,0
5123238960485633290,3.0,1.0,4.0,0.0,0.0,0
4795593500179818844,2.0,0.0,2.0,0.0,0.0,0
6278210962615880942,3.0,0.0,3.0,0.0,0.0,0
429791062270395664,1.0,0.0,1.0,1.0,0.0,0
6804427292028960588,1.0,0.0,1.0,1.0,0.0,0
77159006872883776,1.0,0.0,1.0,1.0,0.0,0
9223282940378378959,1.0,0.0,1.0,1.0,0.0,0
8284829894839993584,2.6666666666666665,0.0,3.0,2.0,0.0,0
904181796021865292,5.0,0.0,5.0,0.0,0.0,0
1953003048057406787,1.0,0.0,1.0,1.0,0.0,0
59919610093143769,3.0,0.0,5.0,0.0,0.0,0
944056321643989785,1.0,0.0,1.0,1.0,0.0,0
7366507315318382646,6.0,0.0,7.0,0.0,0.0,0
9614844106102256939,1.0,1.0,1.0,1.0,0.0,0
1687239728833457215,1.0,0.0,1.0,1.0,0.0,0
16384590887965153,1.0,0.0,1.0,1.0,0.0,0
6883157108843716500,1.0,0.0,1.0,1.0,0.0,0
7555088779872078433,1.0,0.0,1.0,1.0,0.0,0
3340932679880880984,5.0,1.0,5.0,0.0,0.0,0
9011818734909238418,1.0,0.0,1.0,1.0,0.0,0
1614530175637911016,1.0,0.0,1.0,1.0,0.0,0
7746919470837467279,1.0,0.0,1.0,1.0,0.0,0
6692250250693402093,1.0,0.0,2.0,1.0,0.0,0
6852173905615147948,1.0,0.0,1.0,1.0,0.0,0
4216721353618388810,1.0,0.0,1.0,1.0,0.0,0
2969666252265508282,10.0,0.0,10.0,0.0,0.0,0
3070281625359429359,1.0,0.0,1.0,1.0,0.0,0
3986954314855194853,3.0,0.0,3.0,0.0,0.0,0
9035073797831020572,1.0,0.0,1.0,1.0,0.0,0
1291880133067221622,4.0,0.0,4.0,0.0,0.0,0
2459692974723094654,1.0,0.0,1.0,1.0,0.0,0
9446931492901424268,10.0,1.0,11.0,0.0,0.0,0
4725411979473927243,13.0,1.0,17.0,0.0,0.0,0
194302297210055550,2.0,0.0,2.0,0.0,0.0,0
9064287379083044360,6.5,2.0,8.0,0.0,0.0,0
8403778018970570180,1.0,0.0,1.0,1.0,0.0,0
4005427377353836016,4.0,1.0,4.0,0.0,0.0,0
442119624124909628,1.0,0.0,1.0,1.0,0.0,0
5777351699396935207,2.0,0.0,2.0,0.0,0.0,0
1703223096400228702,1.0,1.0,1.0,1.0,0.0,0
3047538909580752256,2.0,1.0,4.0,0.0,0.0,0
8919438523832715483,1.0,0.0,1.0,1.0,0.0,0
461746182038632073,2.0,1.0,2.0,0.0,0.0,0
3997188529531835511,1.0,1.0,1.0,1.0,0.0,0
2777525511033685692,1.0,0.0,1.0,1.0,0.0,0
2973681601677614648,1.0,0.0,1.0,1.0,0.0,0
3520786440733900304,1.0,1.0,1.0,1.0,0.0,0
268099597711837694,31.0,0.0,48.5,0.0,0.0,0
1048384954766508023,3.0,1.0,3.0,0.0,0.0,0
2633012526337690190,1.0,0.0,1.0,1.0,0.0,0
7602628388856073528,1.0,0.0,1.0,1.0,0.0,0
8763176446040280630,3.0,1.0,5.0,0.0,0.0,0
1941540846889781997,16.0,0.0,20.0,0.0,0.0,0
3601877620277980418,1.0,1.0,1.0,1.0,0.0,0
2790644828583326553,9.0,0.0,10.0,0.0,0.0,0
7099182077176707158,1.0,0.0,1.0,1.0,0.0,0
4211128053063654548,1.0,0.0,1.0,1.0,0.0,0
9605798287055114128,1.0,1.0,1.0,1.0,0.0,0
972439102970025640,1.0,0.0,1.0,1.0,0.0,0
1299015260615572482,1.0,0.0,1.0,1.0,0.0,0
1523698907023091999,14.0,1.0,15.0,0.0,0.0,0
9829967895146733169,2.0,0.0,2.0,0.0,0.0,0
5840122308090494469,1.0,0.0,1.0,1.0,0.0,0
5821754352505047528,1.0,1.0,1.0,1.0,0.0,0
1928949934044898825,1.0,0.0,1.0,1.0,0.0,0
7856635733739469050,3.0,1.0,3.0,0.0,0.0,0
9986833935393278004,1.0,1.0,1.0,1.0,0.0,0
5722394055463645103,3.0,1.0,3.0,0.0,0.0,0
2906592618376149678,1.0,0.0,1.0,1.0,0.0,0
4928894554635164161,1.0,1.0,1.0,1.0,0.0,0
3376245613553921798,5.0,0.0,7.0,0.0,0.0,0
1170511882111471477,1.0,0.0,1.0,1.0,0.0,0
9581623721408809307,2.0,0.0,2.0,0.0,0.0,0
6535828037517895644,2.0,0.0,2.0,0.0,0.0,0
4309525391063496591,1.0,0.0,1.0,1.0,0.0,0
333937062654449833,1.0,0.0,1.0,1.0,0.0,0
51548064731411417,1.0,1.0,1.0,1.0,0.0,0
3066111073476223558,3.0,1.0,3.0,0.0,0.0,0
717566053159538220,2.5,2.0,2.5,1.0,0.0,0
7503808256573749634,2.0,1.0,2.0,0.0,0.0,0
6017672272467189528,4.0,1.0,4.0,0.0,0.0,0
665574825755592178,1.0,0.0,1.0,1.0,0.0,0
4223379073698889869,14.0,1.0,21.0,0.0,0.0,0
9665461743743994181,1.0,0.0,1.0,1.0,0.0,0
4868941057385619088,11.0,0.0,14.0,0.0,0.0,0
6941654966520316758,1.3333333333333333,0.0,1.3333333333333333,2.0,0.0,0
6397212658915657723,2.0,2.0,2.0,1.0,0.0,0
9846004070721089066,2.0,0.0,2.0,0.0,0.0,0
4056649219573902033,13.0,0.0,16.0,0.0,0.0,0
2527440837621347383,3.0,1.0,3.0,0.0,0.0,0
1935032721645722814,1.0,0.0,1.0,1.0,0.0,0
259650808338553210,7.2,5.0,11.2,0.0,17.997255310467207,1
829996096982516756,12.666666666666664,3.0,17.666666666666668,1.0,0.0,0
3478229487575840097,2.0,1.0,2.0,0.0,0.0,0
3593212353243637100,2.0,0.0,2.0,0.0,0.0,0
2622517693635117874,1.0,1.0,1.0,1.0,0.0,0
262331028216319865,1.0,0.0,1.0,1.0,0.0,0
3391163306763544225,1.0,0.0,1.0,1.0,0.0,0
4457792758251216381,1.0,0.0,1.0,1.0,0.0,0
1100681835338521362,1.0,1.0,1.0,1.0,0.0,0
8428084675102425249,1.0,0.0,1.0,1.0,0.0,0
1793302165500510546,1.0,1.0,1.0,1.0,0.0,0
4019351687244397706,1.0,0.0,1.0,1.0,0.0,0
9539257567408129177,1.0,0.0,1.0,1.0,0.0,0
1015237397823518437,4.0,0.0,4.0,0.0,0.0,0
5384049287899902808,2.0,0.0,2.0,0.0,0.0,0
486314047146515366,3.0,0.0,3.0,0.0,0.0,0
7491106871130135156,2.0,0.0,3.0,0.0,0.0,0
5234622509912288907,1.0,0.0,1.0,1.0,0.0,0
4886753762268134140,1.3333333333333333,3.0,1.6666666666666667,2.0,0.0,0
637264704956170941,1.0,1.0,1.0,1.0,0.0,0
840140874330998387,7.0,0.0,9.0,0.0,0.0,0
7335999229747970475,1.0,1.0,1.0,1.0,0.0,0
3318596280663269607,2.5,2.0,2.5,1.0,0.0,0
7584249785851967897,1.0,0.0,1.0,1.0,0.0,0
3343789889006045452,1.0,0.0,1.0,1.0,0.0,0
1560250792907929879,2.0,0.0,2.0,0.0,0.0,0
268457135696507913,1.0,0.0,1.0,1.0,0.0,0
1219629231337032367,3.0,0.0,3.0,0.0,0.0,0
1561104997490968634,1.0,0.0,1.0,1.0,0.0,0
520183695753897353,1.0,0.0,1.0,1.0,0.0,0
2032199766722234531,1.0,0.0,1.0,1.0,0.0,0
1007204323853945204,12.0,0.0,14.0,0.0,0.0,0
4311656001033226816,17.25,4.0,25.5,0.0,0.0,0
7266506425665550772,17.5,2.0,21.5,0.0,20.992216058616172,1
9010502009672781883,1.0,0.0,1.0,1.0,0.0,0
8736019030710143400,8.0,1.0,8.0,0.0,0.0,0
489522832580837571,4.0,0.0,4.0,0.0,0.0,0
7770168615461525878,1.0,1.0,1.0,1.0,0.0,0
2131007462680164069,1.0,1.0,1.0,1.0,0.0,0
7332999569781128906,2.0,1.0,2.0,0.0,0.0,0
8341740806162192400,2.0,1.0,2.0,0.0,0.0,0
5698539441892495986,10.0,1.0,11.0,0.0,0.0,0
6460372661793638571,2.0,0.0,2.0,0.0,0.0,0
9960710489970550488,1.0,0.0,1.0,1.0,0.0,0
7144285290128017966,3.0,1.0,4.0,0.0,0.0,0
8537507155198289247,11.0,1.0,12.0,0.0,0.0,0
815659625126021996,2.25,0.0,3.0,3.0,0.0,0
4676104844876887224,1.0,0.0,1.0,1.0,0.0,0
79161720487410689,1.0,0.0,1.0,1.0,0.0,0
7016129132789508501,2.0,0.0,2.0,0.0,0.0,0
2107426440934017796,1.0,0.0,1.0,1.0,0.0,0
6868810084952869296,1.0,0.0,1.0,1.0,0.0,0
296566199411440714,3.0,1.0,3.0,0.0,0.0,0
5935074334393274137,4.0,0.0,4.0,0.0,0.0,0
5620847248557496664,1.0,0.0,1.0,1.0,0.0,0
2929915645790133086,1.0,0.0,1.0,1.0,0.0,0
67929339545590571,2.0,0.0,2.0,0.0,0.0,0
9826680689431818315,1.0,2.0,1.0,2.0,0.0,0
6008764044499121225,2.0,0.0,2.0,0.0,0.0,0
5225812894475283371,7.0,1.0,8.0,0.0,0.0,0
6036008806729369584,2.0,0.0,2.0,0.0,0.0,0
2176065659994940585,9.0,0.0,9.0,0.0,0.0,0
2957761404946083363,1.5,0.0,1.5,1.0,0.0,0
5132252892912106260,1.0,0.0,1.0,1.0,0.0,0
933434131048289037,7.0,1.0,7.0,0.0,0.0,0
3017291758631168253,2.5,0.0,3.0,1.0,0.0,0
2953877349033937419,1.0,1.0,1.0,1.0,0.0,0
46168380124911502,1.0,1.0,1.0,1.0,0.0,0
6420115223826995098,6.0,0.0,7.0,0.0,0.0,0
4153686965431739792,1.0,0.0,1.0,1.0,0.0,0
134674926301067113,1.0,0.0,1.0,1.0,0.0,0
57466106081393202,1.0,0.0,1.0,1.0,0.0,0
4070365023078102641,3.0,1.0,3.0,0.0,0.0,0
6725586429886934772,1.5,2.0,2.0,1.0,0.0,0
8581869386828986828,1.0,0.0,1.0,1.0,0.0,0
211355289558455755,1.0,0.0,1.0,3.0,0.0,0
71950665713469379,1.0,0.0,1.0,1.0,0.0,0
4304767534254464571,2.0,0.0,2.0,0.0,0.0,0
3321078876565607181,1.0,0.0,1.0,1.0,0.0,0
4541912978881715143,3.0,0.0,3.0,0.0,0.0,0
1720898072320375626,3.0,2.0,3.0,1.0,0.0,0
631434473989996663,3.2,5.0,3.4,2.0,0.0,0
9834670034327045719,1.0,0.0,1.0,1.0,0.0,0
5540724012084923042,2.0,1.0,2.0,0.0,0.0,0
9503892629416974718,3.0,0.0,3.0,0.0,0.0,0
1202835288804565756,2.0,0.0,2.0,0.0,0.0,0
6564743173190502641,1.0,1.0,1.0,1.0,0.0,0
9900737366301116523,1.0,0.0,1.0,1.0,0.0,0
1243916499519804321,1.0,0.0,1.0,1.0,0.0,0
19835239368433101,1.0,1.0,2.0,1.0,0.0,0
7236769976279630950,5.0,0.0,6.0,0.0,0.0,0
71273474894131508,1.0,0.0,1.0,1.0,0.0,0
4094657277463399517,1.0,0.0,1.0,1.0,0.0,0
8961509039408013145,2.0,1.0,2.0,0.0,0.0,0
6552185184430754089,25.0,0.0,35.0,0.0,0.0,0
9193524225660413041,15.0,1.0,16.0,0.0,0.0,0
550061050668072593,2.0,0.0,5.0,0.0,0.0,0
3882167840335780489,5.0,0.0,5.0,0.0,0.0,0
3311934913833947234,1.0,1.0,1.0,1.0,0.0,0
6226998232265900328,4.0,0.0,7.0,0.0,0.0,0
870920076696189028,12.0,0.0,13.0,0.0,0.0,0
8758703711725594281,1.0,0.0,1.0,1.0,0.0,0
8522327824748079901,1.0,0.0,1.0,1.0,0.0,0
6842907101510191345,1.0,0.0,1.0,1.0,0.0,0
73031736091408683,6.0,1.0,7.0,0.0,0.0,0
9754604339904751527,5.0,1.0,6.0,0.0,0.0,0
5122293429548526193,9.0,1.0,9.0,0.0,0.0,0
9484684937916878543,18.0,1.0,23.0,0.0,0.0,0
493764167561837125,1.0,0.0,1.0,1.0,0.0,0
8983098566666686138,10.0,0.0,10.0,0.0,0.0,0
7396638494932544380,3.0,1.0,3.0,0.0,0.0,0
6262932563071833175,1.0,1.0,1.0,1.0,0.0,0
665702538208637134,2.0,0.0,2.0,0.0,0.0,0
2718875683751409236,15.0,1.0,16.0,0.0,0.0,0
7846200286169284820,1.0,1.0,1.0,1.0,0.0,0
2745519413645206595,3.0,0.0,3.0,0.0,0.0,0
4972167907797429671,2.0,0.0,2.0,0.0,0.0,0
159794377876810215,2.0,0.0,2.0,0.0,0.0,0
2819703606719222196,1.0,0.0,1.0,1.0,0.0,0
5811668668840319953,1.0,1.0,1.0,1.0,0.0,0
4150229446577217127,1.0,0.0,1.0,1.0,0.0,0
874558834890530739,1.0,0.0,1.0,1.0,0.0,0
7223179768298212478,1.0,0.0,1.0,1.0,0.0,0
2665141562011609715,3.0,1.0,3.0,0.0,0.0,0
7244782065819103314,1.0,0.0,1.0,1.0,0.0,0
2060375154449976669,6.0,0.0,6.0,0.0,0.0,0
2557647417264408342,1.0,1.0,1.0,1.0,0.0,0
8270753853398150550,2.0,0.0,2.0,0.0,0.0,0
7072090512139707889,37.0,1.0,45.0,0.0,0.0,0
4981898873552639040,6.0,1.0,7.0,0.0,0.0,0
9133089127092325667,2.0,0.0,2.0,0.0,0.0,0
1201574344053693268,4.0,0.0,4.0,0.0,0.0,0
7202576811604653661,2.0,1.0,2.0,0.0,0.0,0
4966693751228275663,2.0,1.0,2.0,0.0,0.0,0
1800094043591894475,2.0,0.0,2.0,0.0,0.0,0
9947760461442136149,1.0,1.0,1.0,1.0,0.0,0
8509281166725123824,2.0,0.0,2.0,0.0,0.0,0
2962950841746976146,1.0,0.0,1.0,1.0,0.0,0
3663258769501174943,4.0,0.0,5.0,0.0,0.0,0
966373891874889471,1.0,1.0,1.0,1.0,0.0,0
5379452333534839370,1.0,1.0,1.0,1.0,0.0,0
21245576921937582,1.0,1.0,1.0,1.0,0.0,0
3602414718783925628,2.0,0.0,2.0,1.0,0.0,0
7213827997930017948,1.0,0.0,1.0,1.0,0.0,0
652658654152738184,2.0,0.0,2.0,0.0,0.0,0
9273611304471330512,1.0,0.0,1.0,1.0,0.0,0
3678751750841728916,1.0,0.0,1.0,1.0,0.0,0
894500257428061353,3.5,2.0,5.0,0.0,0.0,0
7545165201769268468,1.0,0.0,1.0,1.0,0.0,0
8213184123467837989,5.0,1.0,7.0,0.0,0.0,0
9135128299333254143,1.0,0.0,1.0,1.0,0.0,0
3235571509008587041,3.0,1.0,3.0,0.0,0.0,0
9961963589262080727,1.0,0.0,1.0,1.0,0.0,0
211338146703085091,4.0,0.0,4.0,0.0,0.0,0
3476149242465905812,3.0,1.0,3.0,0.0,0.0,0
2834527237175895367,1.0,0.0,1.0,1.0,0.0,0
9244974584775228462,1.0,0.0,1.0,1.0,0.0,0
3965101946227983051,3.0,0.0,3.0,0.0,0.0,0
3306511753076802374,10.666666666666666,6.0,12.166666666666664,2.0,0.0,0
1985401258187883126,7.0,1.0,7.0,0.0,0.0,0
5385336052042217127,4.0,0.0,8.0,0.0,0.0,0
185979337283315004,1.0,2.0,1.0,2.0,0.0,0
1882554105039819736,1.0,0.0,1.0,1.0,0.0,0
2664176387454192055,1.0,0.0,1.0,1.0,0.0,0
1940950153494078782,1.0,0.0,1.0,1.0,0.0,0
4538346839746184594,4.0,1.0,4.0,0.0,0.0,0
2789726177495867531,3.0,0.0,3.0,0.0,0.0,0
6529644464111745299,1.0,1.0,1.0,1.0,0.0,0
9962668980472915075,3.0,1.0,3.0,0.0,0.0,0
7740671701875843206,1.0,0.0,1.0,1.0,0.0,0
4653398153674089066,3.5,2.0,4.5,1.0,0.0,0
2996924902365668730,1.0,0.0,1.0,1.0,0.0,0
863271302276770958,5.0,2.0,5.5,1.0,0.0,0
955571122036018472,1.0,0.0,1.0,1.0,0.0,0
1097990434146264867,1.0,1.0,1.0,1.0,0.0,0
9666207507552511948,1.0,0.0,1.0,1.0,0.0,0
1813858768917829335,1.0,0.0,1.0,1.0,0.0,0
3437978457774870026,1.0,0.0,1.0,1.0,0.0,0
197344345223722788,2.0,1.0,2.0,0.0,0.0,0
8255931557206757553,6.0,0.0,6.666666666666668,0.0,0.0,0
7386471164799463060,3.0,0.0,3.0,0.0,0.0,0
4554892218859676540,2.5,2.0,3.0,1.0,0.0,0
9145165213838734691,4.0,0.0,4.0,0.0,0.0,0
9308148248561001756,1.0,0.0,1.0,1.0,0.0,0
8850357531908658172,8.0,0.0,8.0,0.0,0.0,0
6152208126407086436,3.0,1.0,3.0,0.0,0.0,0
967101797698278808,14.0,1.0,16.0,0.0,0.0,0
2998698601979049997,2.0,0.0,2.0,0.0,0.0,0
302944142350931630,4.0,0.0,4.0,0.0,0.0,0
8012611388649302521,1.0,0.0,1.0,1.0,0.0,0
7369895838896421895,1.0,0.0,1.0,2.0,0.0,0
6126868755667016091,1.0,0.0,1.0,1.0,0.0,0
837900213923800500,9.0,1.0,10.0,0.0,0.0,0
9345747241603362757,3.0,1.0,3.0,0.0,0.0,0
5624245204529195270,1.0,0.0,1.0,1.0,0.0,0
9648238623381905825,5.0,3.0,6.666666666666668,0.0,0.0,0
6641637709610201810,1.0,0.0,1.0,1.0,0.0,0
7210702990930567592,1.0,0.0,1.0,1.0,0.0,0
345611259169918766,11.0,1.0,15.0,0.0,0.0,0
3933415208683805947,2.0,0.0,2.0,0.0,0.0,0
9799649199254890,18.0,0.0,20.0,0.0,0.0,0
1589471084141761871,11.0,0.0,11.0,0.0,0.0,0
2094165649916844213,1.0,0.0,1.0,1.0,0.0,0
5536852337420326247,2.6,0.0,2.6,3.0,0.0,0
530639180180878091,3.0,1.0,3.0,0.0,0.0,0
1909601156701868196,8.0,0.0,15.0,0.0,0.0,0
4602961884810203048,1.0,0.0,1.0,1.0,0.0,0
8303327320787405108,1.0,1.0,1.0,1.0,0.0,0
6215409591124058773,6.666666666666668,3.0,7.0,0.0,17.329738961588475,1
1595184205551655450,1.0,0.0,1.0,1.0,0.0,0
8546426288863067832,1.0,0.0,1.0,1.0,0.0,0
1401961410028407484,1.0,0.0,1.0,1.0,0.0,0
6994210794011741092,1.0,1.0,1.0,1.0,0.0,0
4468130225982472664,5.0,1.0,7.0,0.0,0.0,0
4918601312896802927,2.0,0.0,2.0,0.0,0.0,0
9476005188361690358,7.0,1.0,8.0,0.0,0.0,0
624500528912176755,7.75,4.0,9.25,0.0,0.0,0
130814583939048889,1.0,0.0,1.0,1.0,0.0,0
8581829518555307321,1.0,0.0,1.0,1.0,0.0,0
7435679853898069321,3.0,1.0,3.0,0.0,0.0,0
8328131658186427669,2.0,1.0,3.0,0.0,0.0,0
1410159390157132002,4.5,2.0,4.5,0.0,0.0,0
9936145498430766070,2.0,0.0,2.0,0.0,0.0,0
3979888119735831407,6.5,0.0,7.5,0.0,0.0,0
262598485029390707,1.0,0.0,1.0,1.0,0.0,0
4494673894026460417,3.0,0.0,3.0,0.0,0.0,0
9772401531487457901,3.0,1.0,3.0,0.0,0.0,0
8136671203197030431,1.0,0.0,1.0,1.0,0.0,0
615589874152521113,3.5,2.0,5.0,1.0,0.0,0
4197095588718372351,3.0,0.0,3.0,0.0,0.0,0
789600536636428683,1.0,1.0,1.0,1.0,0.0,0
5516439499389662515,2.0,1.0,2.0,0.0,0.0,0
824670335613701242,2.0,1.0,2.0,0.0,0.0,0
6786448207757830896,1.0,1.0,1.0,1.0,0.0,0
5484991115522820610,22.0,1.0,23.0,0.0,0.0,0
7877320575330041603,2.0,0.0,2.0,3.0,0.0,0
8390290698423690394,2.0,0.0,3.0,0.0,0.0,0
9747633950604702933,5.666666666666668,3.0,6.666666666666668,1.0,0.0,0
9307669177815709396,4.0,0.0,4.0,0.0,0.0,0
208009507732730580,1.0,1.0,1.0,1.0,0.0,0
9189351397716668114,1.0,0.0,1.0,1.0,0.0,0
3617659290736357282,3.5,6.0,4.333333333333333,4.0,0.0,0
9404194982006429081,2.0,1.0,2.0,0.0,0.0,0
7812376364397002439,1.0,0.0,1.0,1.0,0.0,0
5855976259710251803,1.0,0.0,1.0,1.0,0.0,0
128598944385621788,1.0,0.0,1.0,1.0,0.0,0
686766074904091675,6.545454545454546,11.0,7.272727272727272,1.0,18.756438439635712,1
3573241212802490021,1.0,0.0,1.0,1.0,0.0,0
2834724741111760959,1.0,0.0,1.0,1.0,0.0,0
2032390059350649921,1.0,0.0,1.0,1.0,0.0,0
2018490170939876743,1.0,0.0,1.0,1.0,0.0,0
1311941080974049415,1.0,0.0,1.0,1.0,0.0,0
2626827049076638031,1.0,0.0,1.0,1.0,0.0,0
154028960865948705,3.0,1.0,3.0,0.0,0.0,0
7700260442875358058,2.0,0.0,2.0,0.0,0.0,0
5252373931580196681,3.0,0.0,3.0,0.0,0.0,0
806784906744788393,11.0,1.0,11.0,0.0,0.0,0
5919779280508911314,1.0,0.0,1.0,1.0,0.0,0
9763643909852289122,3.0,0.0,3.0,0.0,0.0,0
4760443940678848228,5.0,1.0,5.0,0.0,0.0,0
4690008593722634440,1.0,1.0,1.0,1.0,0.0,0
6865285689731850265,1.0,0.0,1.0,1.0,0.0,0
463002264008057028,1.0,0.0,1.0,1.0,0.0,0
4298432577596151702,4.0,1.0,4.0,0.0,0.0,0
8724045696536930639,5.0,1.0,5.0,0.0,0.0,0
1015163360562284961,1.0,0.0,1.0,1.0,0.0,0
7178688048302185456,1.0,0.0,1.0,1.0,0.0,0
1283904956572982771,15.0,0.0,23.0,0.0,0.0,0
7343410716651972763,6.0,2.0,6.5,0.0,0.0,0
987535961255861941,6.0,1.0,6.0,0.0,0.0,0
844756928260812478,1.0,1.0,1.0,1.0,0.0,0
9833269806266166414,1.0,0.0,1.0,1.0,0.0,0
868277489823534101,4.0,1.0,4.0,0.0,0.0,0
408922579941289294,1.0,0.0,1.0,1.0,0.0,0
8529943571329282383,2.0,0.0,2.0,0.0,0.0,0
7736227840169743784,12.0,1.0,14.0,0.0,0.0,0
7024428942863164629,2.0,0.0,2.0,0.0,0.0,0
742222645368065367,1.0,1.0,1.0,1.0,0.0,0
7752486020320378706,1.0,0.0,1.0,1.0,0.0,0
1049920672093639692,2.0,0.0,2.0,0.0,0.0,0
7217875017364858191,15.0,0.0,17.0,0.0,0.0,0
7807657771759696736,1.0,0.0,1.0,1.0,0.0,0
978028931619073142,6.0,1.0,6.0,0.0,0.0,0
648322488027288008,9.0,1.0,11.0,0.0,0.0,0
9594443957957440149,1.0,0.0,1.0,1.0,0.0,0
6311212108368834791,1.0,1.0,1.0,1.0,0.0,0
1473981212965294455,1.0,0.0,1.0,1.0,0.0,0
8016262123204426236,6.0,1.0,7.0,0.0,0.0,0
3872319430267520370,1.0,0.0,1.0,1.0,0.0,0
